timesteps,electricity,heating,dhw
2015-10-18 08:00:00,-0.0065200456,-0.0117360811,-0.0378162646
2015-10-18 09:00:00,-0.0076225934,-0.0137206683,-0.0442110431
2015-10-18 10:00:00,-0.0084259527,-0.0151667148,-0.0488705264
2015-10-18 11:00:00,-0.0092900966,-0.0167221738,-0.0538825563
2015-10-18 12:00:00,-0.008869437,-0.0159649869,-0.0514427328
2015-10-18 13:00:00,-0.0079969129,-0.0143944432,-0.0463820948
2015-10-18 14:00:00,-0.0074283102,-0.013370959,-0.0430842018
2015-10-18 15:00:00,-0.0071507633,-0.0128713729,-0.041474427
2015-10-18 16:00:00,-0.0072914099,-0.0131245374,-0.042290179
2015-10-18 17:00:00,-0.0082721427,-0.0148898573,-0.0479784321
2015-10-18 18:00:00,-0.0092397629,-0.0166315727,-0.0535906242
2015-10-18 19:00:00,-0.0094304968,-0.016974893,-0.0546968801
2015-10-18 20:00:00,-0.0083495901,-0.0150292625,-0.048427624
2015-10-18 21:00:00,-0.0072340767,-0.0130213381,-0.0419576439
2015-10-18 22:00:00,-0.0061157531,-0.0110083563,-0.0354713678
2015-10-18 23:00:00,-0.004805365,-0.0086496567,-0.0278711151
2015-10-19 00:00:00,-0.0037679538,-0.0067823168,-0.021854131
2015-10-19 01:00:00,-0.0032505895,-0.0058510611,-0.0188534195
2015-10-19 02:00:00,-0.0030630556,-0.0055134997,-0.0177657218
2015-10-19 03:00:00,-0.0030652333,-0.0055174201,-0.0177783522
2015-10-19 04:00:00,-0.00327207,-0.005889726,-0.0189780072
2015-10-19 05:00:00,-0.0038845624,-0.0069922126,-0.0225304617
2015-10-19 06:00:00,-0.0050280299,-0.0090504541,-0.0291625732
2015-10-19 07:00:00,-0.0053830529,-0.0096894945,-0.0312217058
2015-10-19 08:00:00,-0.0050430762,-0.0090775371,-0.0292498415
2015-10-19 09:00:00,-0.0049298823,-0.0088737888,-0.0285933192
2015-10-19 10:00:00,-0.0049658651,-0.0089385571,-0.0288020184
2015-10-19 11:00:00,-0.0054263603,-0.0097674481,-0.0314728893
2015-10-19 12:00:00,-0.005652599,-0.0101746783,-0.0327850765
2015-10-19 13:00:00,-0.0055070855,-0.0099127538,-0.0319410958
2015-10-19 14:00:00,-0.0053329149,-0.0095992473,-0.0309309063
2015-10-19 15:00:00,-0.0054209161,-0.0097576488,-0.0314413127
2015-10-19 16:00:00,-0.0058936856,-0.0106086347,-0.0341833792
2015-10-19 17:00:00,-0.0070726409,-0.0127307537,-0.0410213173
2015-10-19 18:00:00,-0.0085458388,-0.0153825106,-0.0495658676
2015-10-19 19:00:00,-0.0091871376,-0.016536847,-0.0532853952
2015-10-19 20:00:00,-0.0082999508,-0.0149399127,-0.0481397171
2015-10-19 21:00:00,-0.0072535425,-0.013056377,-0.0420705479
2015-10-19 22:00:00,-0.0062083706,-0.0111750665,-0.0360085507
2015-10-19 23:00:00,-0.0048927124,-0.0088068818,-0.0283777315
2015-10-20 00:00:00,-0.003782979,-0.0068093617,-0.0219412767
2015-10-20 01:00:00,-0.0032635516,-0.005874393,-0.0189285991
2015-10-20 02:00:00,-0.0030752699,-0.0055354856,-0.0178365646
2015-10-20 03:00:00,-0.0030774562,-0.0055394211,-0.0178492463
2015-10-20 04:00:00,-0.0032851178,-0.0059132119,-0.0190536833
2015-10-20 05:00:00,-0.0039000525,-0.0070200945,-0.022620305
2015-10-20 06:00:00,-0.0050480795,-0.0090865433,-0.0292788622
2015-10-20 07:00:00,-0.0054045181,-0.0097281331,-0.031346206
2015-10-20 08:00:00,-0.0050631858,-0.0091137349,-0.0293664793
2015-10-20 09:00:00,-0.0049495411,-0.0089091735,-0.0287073389
2015-10-20 10:00:00,-0.0049856671,-0.0089742011,-0.0289168682
2015-10-20 11:00:00,-0.0054479985,-0.0098063977,-0.0315983896
2015-10-20 12:00:00,-0.0056751393,-0.01021525,-0.0329158091
2015-10-20 13:00:00,-0.0055290455,-0.0099522823,-0.0320684654
2015-10-20 14:00:00,-0.0053541803,-0.0096375255,-0.0310542467
2015-10-20 15:00:00,-0.0054425323,-0.0097965583,-0.0315666874
2015-10-20 16:00:00,-0.0059171872,-0.0106509377,-0.0343196878
2015-10-20 17:00:00,-0.0071008436,-0.0127815186,-0.0411848929
2015-10-20 18:00:00,-0.0085799169,-0.0154438496,-0.0497635173
2015-10-20 19:00:00,-0.0092237715,-0.0166027892,-0.0534978774
2015-10-20 20:00:00,-0.0083330491,-0.0149994869,-0.0483316792
2015-10-20 21:00:00,-0.0072824667,-0.0131084395,-0.0422383064
2015-10-20 22:00:00,-0.0062331274,-0.0112196288,-0.0361521369
2015-10-20 23:00:00,-0.0049122227,-0.0088420002,-0.0284908908
2015-10-21 00:00:00,-0.0037980741,-0.0068365335,-0.0220288294
2015-10-21 01:00:00,-0.0032765741,-0.0058978334,-0.0190041304
2015-10-21 02:00:00,-0.003087541,-0.0055575738,-0.017907738
2015-10-21 03:00:00,-0.0030897361,-0.0055615253,-0.017920469
2015-10-21 04:00:00,-0.0032982264,-0.0059368074,-0.0191297132
2015-10-21 05:00:00,-0.0039156148,-0.0070481067,-0.0227105653
2015-10-21 06:00:00,-0.0050682231,-0.0091228014,-0.029395694
2015-10-21 07:00:00,-0.0054260837,-0.0097669506,-0.0314712872
2015-10-21 08:00:00,-0.0050833897,-0.0091501016,-0.0294836608
2015-10-21 09:00:00,-0.0049692913,-0.0089447241,-0.0288218892
2015-10-21 10:00:00,-0.0050055609,-0.00901001,-0.0290322547
2015-10-21 11:00:00,-0.0054697377,-0.0098455282,-0.0317244768
2015-10-21 12:00:00,-0.0056977845,-0.0102560128,-0.0330471527
2015-10-21 13:00:00,-0.0055511079,-0.0099919948,-0.0321964251
2015-10-21 14:00:00,-0.0053755451,-0.0096759817,-0.0311781621
2015-10-21 15:00:00,-0.0054642498,-0.0098356496,-0.031692648
2015-10-21 16:00:00,-0.0059407985,-0.0106934376,-0.0344566315
2015-10-21 17:00:00,-0.0071291782,-0.0128325198,-0.0413492312
2015-10-21 18:00:00,-0.0086141529,-0.0155054761,-0.0499620876
2015-10-21 19:00:00,-0.0092605774,-0.0166690399,-0.0537113515
2015-10-21 20:00:00,-0.0083663001,-0.0150593395,-0.0485245388
2015-10-21 21:00:00,-0.0073115257,-0.0131607462,-0.0424068499
2015-10-21 22:00:00,-0.0062579992,-0.0112643992,-0.0362963964
2015-10-21 23:00:00,-0.0049318241,-0.0088772834,-0.0286045778
2015-10-22 00:00:00,-0.0038132362,-0.0068638252,-0.02211677
2015-10-22 01:00:00,-0.0032896544,-0.0059213777,-0.0190799955
2015-10-22 02:00:00,-0.0030998666,-0.0055797602,-0.0179792271
2015-10-22 03:00:00,-0.0031020705,-0.0055837267,-0.0179920093
2015-10-22 04:00:00,-0.0033113932,-0.0059605075,-0.0192060797
2015-10-22 05:00:00,-0.0039312463,-0.0070762433,-0.0228012286
2015-10-22 06:00:00,-0.0050884557,-0.0091592193,-0.0295130423
2015-10-22 07:00:00,-0.0054477452,-0.0098059414,-0.0315969212
2015-10-22 08:00:00,-0.0051036828,-0.009186629,-0.0296013589
2015-10-22 09:00:00,-0.0049891287,-0.0089804314,-0.028936946
2015-10-22 10:00:00,-0.0050255435,-0.0090459776,-0.0291481528
2015-10-22 11:00:00,-0.0054915729,-0.0098848316,-0.0318511239
2015-10-22 12:00:00,-0.0057205302,-0.0102969544,-0.0331790753
2015-10-22 13:00:00,-0.0055732682,-0.0100318831,-0.0323249586
2015-10-22 14:00:00,-0.0053970047,-0.0097146087,-0.0313026272
2015-10-22 15:00:00,-0.0054860631,-0.0098749138,-0.0318191654
2015-10-22 16:00:00,-0.0059645146,-0.010736126,-0.0345941864
2015-10-22 17:00:00,-0.0071576381,-0.012883748,-0.0415142972
2015-10-22 18:00:00,-0.0086485406,-0.015567374,-0.0501615413
2015-10-22 19:00:00,-0.0092975471,-0.0167355821,-0.0539257694
2015-10-22 20:00:00,-0.0083996978,-0.0151194574,-0.0487182476
2015-10-22 21:00:00,-0.0073407137,-0.0132132851,-0.0425761401
2015-10-22 22:00:00,-0.006282981,-0.011309366,-0.0364412931
2015-10-22 23:00:00,-0.004951512,-0.0089127214,-0.0287187693
2015-10-23 00:00:00,-0.0038284618,-0.0068912315,-0.0222050806
2015-10-23 01:00:00,-0.0033027896,-0.0059450212,-0.0191561781
2015-10-23 02:00:00,-0.003112244,-0.0056020391,-0.0180510156
2015-10-23 03:00:00,-0.0031144567,-0.0056060221,-0.0180638491
2015-10-23 04:00:00,-0.003324615,-0.0059843072,-0.0192827668
2015-10-23 05:00:00,-0.0039469431,-0.0071044976,-0.0228922698
2015-10-23 06:00:00,-0.0051087728,-0.009195792,-0.0296308842
2015-10-23 07:00:00,-0.0054694971,-0.009845095,-0.0317230828
2015-10-23 08:00:00,-0.0051240606,-0.0092233102,-0.0297195535
2015-10-23 09:00:00,-0.00500905,-0.0090162895,-0.0290524883
2015-10-23 10:00:00,-0.00504561,-0.009082098,-0.0292645383
2015-10-23 11:00:00,-0.0055135005,-0.0099242998,-0.0319783006
2015-10-23 12:00:00,-0.0057433716,-0.0103380689,-0.0333115576
2015-10-23 13:00:00,-0.0055955214,-0.0100719393,-0.0324540238
2015-10-23 14:00:00,-0.0054185543,-0.0097533975,-0.0314276139
2015-10-23 15:00:00,-0.0055079684,-0.0099143428,-0.0319462155
2015-10-23 16:00:00,-0.0059883302,-0.0107789943,-0.0347323161
2015-10-23 17:00:00,-0.0071862173,-0.0129351914,-0.0416800598
2015-10-23 18:00:00,-0.008683073,-0.0156295332,-0.0503618262
2015-10-23 19:00:00,-0.0093346695,-0.0168024067,-0.0541410878
2015-10-23 20:00:00,-0.0084332372,-0.0151798266,-0.0489127746
2015-10-23 21:00:00,-0.0073700242,-0.013266044,-0.0427461399
2015-10-23 22:00:00,-0.0063080687,-0.0113545238,-0.0365867959
2015-10-23 23:00:00,-0.0049712826,-0.0089483091,-0.0288334402
2015-10-24 00:00:00,-0.0042903816,-0.0077226877,-0.024884216
2015-10-24 01:00:00,-0.0036354264,-0.0065437678,-0.0210854736
2015-10-24 02:00:00,-0.0033429888,-0.0060173801,-0.0193893351
2015-10-24 03:00:00,-0.0032740196,-0.005893235,-0.018989314
2015-10-24 04:00:00,-0.0033460687,-0.0060229239,-0.0194071988
2015-10-24 05:00:00,-0.0035473217,-0.0063851786,-0.0205744651
2015-10-24 06:00:00,-0.0041734473,-0.0075122048,-0.0242059948
2015-10-24 07:00:00,-0.005277662,-0.0094997918,-0.0306104398
2015-10-24 08:00:00,-0.006386118,-0.0114950124,-0.0370394854
2015-10-24 09:00:00,-0.0070363778,-0.0126654808,-0.040810991
2015-10-24 10:00:00,-0.0074389845,-0.0133901725,-0.0431461097
2015-10-24 11:00:00,-0.0079473676,-0.0143052623,-0.0460947316
2015-10-24 12:00:00,-0.0078529513,-0.0141353128,-0.0455471183
2015-10-24 13:00:00,-0.0074002587,-0.0133204664,-0.0429215006
2015-10-24 14:00:00,-0.0071126683,-0.0128028025,-0.0412534753
2015-10-24 15:00:00,-0.0070126979,-0.0126228568,-0.0406736452
2015-10-24 16:00:00,-0.0071320057,-0.0128376103,-0.0413656336
2015-10-24 17:00:00,-0.0078155386,-0.0140679686,-0.0453301245
2015-10-24 18:00:00,-0.0089901864,-0.0161823355,-0.0521430812
2015-10-24 19:00:00,-0.0092848458,-0.0167127223,-0.0538521074
2015-10-24 20:00:00,-0.0082942834,-0.0149297115,-0.048106847
2015-10-24 21:00:00,-0.0073626942,-0.0132528498,-0.0427036254
2015-10-24 22:00:00,-0.006601962,-0.0118835327,-0.0382913808
2015-10-24 23:00:00,-0.0055428353,-0.009977103,-0.0321484431
2015-10-25 00:00:00,-0.0044176096,-0.0079516976,-0.025622136
2015-10-25 01:00:00,-0.0037621182,-0.0067718131,-0.021820285
2015-10-25 02:00:00,-0.0034023609,-0.0061242494,-0.0197336925
2015-10-25 03:00:00,-0.0032976324,-0.0059357381,-0.0191262668
2015-10-25 04:00:00,-0.0032953004,-0.005931541,-0.0191127419
2015-10-25 05:00:00,-0.0034757114,-0.0062562806,-0.0201591252
2015-10-25 06:00:00,-0.0041038293,-0.0073868932,-0.0238022108
2015-10-25 07:00:00,-0.0052209683,-0.0093977423,-0.0302816153
2015-10-25 08:00:00,-0.0067043528,-0.0120678353,-0.0388852464
2015-10-25 09:00:00,-0.0078380673,-0.0141085212,-0.0454607877
2015-10-25 10:00:00,-0.0086641359,-0.015595444,-0.0502519875
2015-10-25 11:00:00,-0.0095527066,-0.0171948708,-0.055405698
2015-10-25 12:00:00,-0.0091201562,-0.0164162815,-0.0528969041
2015-10-25 13:00:00,-0.0082229672,-0.0148013418,-0.0476932116
2015-10-25 14:00:00,-0.0076382928,-0.0137489262,-0.0443020954
2015-10-25 15:00:00,-0.0073528995,-0.0132352192,-0.0426468171
2015-10-25 16:00:00,-0.0074975223,-0.0134955396,-0.0434856279
2015-10-25 17:00:00,-0.0085059786,-0.0153107612,-0.0493346735
2015-10-25 18:00:00,-0.0095009506,-0.0171017109,-0.0551055104
2015-10-25 19:00:00,-0.0096970766,-0.0174547359,-0.0562430394
2015-10-25 20:00:00,-0.0085856145,-0.0154541062,-0.0497965633
2015-10-25 21:00:00,-0.0074385681,-0.0133894227,-0.0431436936
2015-10-25 22:00:00,-0.006288632,-0.0113195381,-0.0364740657
2015-10-25 23:00:00,-0.0049412019,-0.0088941632,-0.0286589719
2015-10-26 00:00:00,-0.0038744877,-0.0069740779,-0.0224720283
2015-10-26 01:00:00,-0.0033424956,-0.0060164923,-0.0193864747
2015-10-26 02:00:00,-0.0031496595,-0.0056693869,-0.0182680245
2015-10-26 03:00:00,-0.0031518988,-0.0056734176,-0.0182810127
2015-10-26 04:00:00,-0.0033645835,-0.0060562503,-0.0195145841
2015-10-26 05:00:00,-0.0039943933,-0.0071899079,-0.023167482
2015-10-26 06:00:00,-0.0051701908,-0.0093063432,-0.0299871082
2015-10-26 07:00:00,-0.0055352517,-0.0099634524,-0.0321044582
2015-10-26 08:00:00,-0.005185663,-0.0093341921,-0.0300768439
2015-10-26 09:00:00,-0.0050692688,-0.0091246829,-0.0294017574
2015-10-26 10:00:00,-0.0051062682,-0.0091912834,-0.0296163572
2015-10-26 11:00:00,-0.0055797833,-0.010043611,-0.0323627454
2015-10-26 12:00:00,-0.0058124187,-0.0104623541,-0.0337120289
2015-10-26 13:00:00,-0.0056627912,-0.0101930234,-0.0328441904
2015-10-26 14:00:00,-0.0054836961,-0.0098706534,-0.0318054384
2015-10-26 15:00:00,-0.0055741852,-0.0100335334,-0.0323302763
2015-10-26 16:00:00,-0.0060603221,-0.0109085792,-0.0351498682
2015-10-26 17:00:00,-0.0072726102,-0.0130906984,-0.0421811423
2015-10-26 18:00:00,-0.0087874623,-0.0158174309,-0.050967281
2015-10-26 19:00:00,-0.0094468916,-0.0170044052,-0.0547919737
2015-10-26 20:00:00,-0.0085346214,-0.0153623192,-0.0495008049
2015-10-26 21:00:00,-0.0074586269,-0.013425529,-0.0432600349
2015-10-26 22:00:00,-0.0063839043,-0.0114910274,-0.0370266459
2015-10-26 23:00:00,-0.0050310474,-0.0090558864,-0.0291800751
2015-10-27 00:00:00,-0.0038899347,-0.0070018828,-0.0225616212
2015-10-27 01:00:00,-0.0033558217,-0.0060404794,-0.0194637659
2015-10-27 02:00:00,-0.0031622167,-0.0056919899,-0.0183408563
2015-10-27 03:00:00,-0.0031644649,-0.0056960366,-0.0183538978
2015-10-27 04:00:00,-0.0033779978,-0.0060803956,-0.0195923868
2015-10-27 05:00:00,-0.0040103184,-0.0072185728,-0.0232598459
2015-10-27 06:00:00,-0.0051908038,-0.0093434466,-0.0301066627
2015-10-27 07:00:00,-0.0055573199,-0.0100031749,-0.032232451
2015-10-27 08:00:00,-0.0052063368,-0.009371407,-0.0301967541
2015-10-27 09:00:00,-0.0050894789,-0.0091610626,-0.0295189792
2015-10-27 10:00:00,-0.0051266262,-0.0092279274,-0.0297344332
2015-10-27 11:00:00,-0.0056020291,-0.0100836531,-0.0324917704
2015-10-27 12:00:00,-0.0058355921,-0.0105040656,-0.0338464319
2015-10-27 13:00:00,-0.0056853676,-0.0102336615,-0.032975136
2015-10-27 14:00:00,-0.0055055586,-0.009910006,-0.0319322413
2015-10-27 15:00:00,-0.0055964085,-0.0100735358,-0.0324591697
2015-10-27 16:00:00,-0.0060844836,-0.0109520706,-0.035290003
2015-10-27 17:00:00,-0.0073016054,-0.0131428885,-0.0423493109
2015-10-27 18:00:00,-0.0088224962,-0.0158804926,-0.0511704765
2015-10-27 19:00:00,-0.0094845553,-0.0170721997,-0.0550104208
2015-10-27 20:00:00,-0.0085686483,-0.0154235668,-0.049698159
2015-10-27 21:00:00,-0.0074883634,-0.0134790538,-0.0434325061
2015-10-27 22:00:00,-0.006409356,-0.0115368405,-0.0371742643
2015-10-27 23:00:00,-0.0050511055,-0.0090919907,-0.0292964124
2015-10-28 00:00:00,-0.0039054286,-0.0070297716,-0.0226514866
2015-10-28 01:00:00,-0.0033691881,-0.0060645389,-0.0195412922
2015-10-28 02:00:00,-0.003174812,-0.0057146617,-0.0184139082
2015-10-28 03:00:00,-0.0031770692,-0.0057187245,-0.0184270009
2015-10-28 04:00:00,-0.0033914526,-0.0061046142,-0.0196704248
2015-10-28 05:00:00,-0.0040262918,-0.0072473252,-0.0233524922
2015-10-28 06:00:00,-0.0052114786,-0.009380662,-0.0302265789
2015-10-28 07:00:00,-0.0055794547,-0.010043018,-0.0323608358
2015-10-28 08:00:00,-0.0052270743,-0.0094087335,-0.0303170292
2015-10-28 09:00:00,-0.0051097507,-0.0091975519,-0.0296365537
2015-10-28 10:00:00,-0.005147046,-0.009264683,-0.029852866
2015-10-28 11:00:00,-0.0056243427,-0.0101238158,-0.0326211834
2015-10-28 12:00:00,-0.0058588354,-0.0105459037,-0.033981244
2015-10-28 13:00:00,-0.005708013,-0.0102744232,-0.0331064756
2015-10-28 14:00:00,-0.0055274879,-0.0099494773,-0.0320594291
2015-10-28 15:00:00,-0.0056186998,-0.0101136588,-0.032588459
2015-10-28 16:00:00,-0.0061087185,-0.0109956937,-0.0354305679
2015-10-28 17:00:00,-0.0073306879,-0.0131952374,-0.0425179881
2015-10-28 18:00:00,-0.0088576367,-0.0159437453,-0.0513742931
2015-10-28 19:00:00,-0.009522332,-0.0171401982,-0.0552295292
2015-10-28 20:00:00,-0.0086027777,-0.0154849993,-0.0498961082
2015-10-28 21:00:00,-0.0075181896,-0.0135327415,-0.0436054999
2015-10-28 22:00:00,-0.0064348849,-0.0115827923,-0.0373223319
2015-10-28 23:00:00,-0.0050712242,-0.0091282036,-0.0294131004
2015-10-29 00:00:00,-0.0039209658,-0.0070577381,-0.0227416011
2015-10-29 01:00:00,-0.0033825921,-0.0060886655,-0.0196190327
2015-10-29 02:00:00,-0.0031874425,-0.0057373963,-0.0184871661
2015-10-29 03:00:00,-0.0031897087,-0.0057414757,-0.0185003101
2015-10-29 04:00:00,-0.0034049447,-0.0061289009,-0.0197486798
2015-10-29 05:00:00,-0.0040423097,-0.0072761575,-0.0234453958
2015-10-29 06:00:00,-0.0052322122,-0.0094179819,-0.0303468309
2015-10-29 07:00:00,-0.005601652,-0.0100829727,-0.0324895824
2015-10-29 08:00:00,-0.0052478694,-0.0094461655,-0.030437642
2015-10-29 09:00:00,-0.0051300791,-0.0092341426,-0.0297544578
2015-10-29 10:00:00,-0.0051675228,-0.0093015411,-0.0299716325
2015-10-29 11:00:00,-0.0056467181,-0.0101640931,-0.0327509652
2015-10-29 12:00:00,-0.0058821439,-0.0105878594,-0.034116433
2015-10-29 13:00:00,-0.0057307214,-0.0103152995,-0.0332381821
2015-10-29 14:00:00,-0.0055494781,-0.0099890601,-0.0321869746
2015-10-29 15:00:00,-0.0056410525,-0.0101538949,-0.0327181031
2015-10-29 16:00:00,-0.0061330209,-0.0110394379,-0.0355715208
2015-10-29 17:00:00,-0.0073598518,-0.0132477331,-0.0426871376
2015-10-29 18:00:00,-0.0088928757,-0.0160071758,-0.0515786766
2015-10-29 19:00:00,-0.0095602153,-0.0172083897,-0.0554492528
2015-10-29 20:00:00,-0.0086370026,-0.0155466047,-0.0500946152
2015-10-29 21:00:00,-0.0075480998,-0.0135865799,-0.0437789812
2015-10-29 22:00:00,-0.0064604851,-0.0116288727,-0.0374708127
2015-10-29 23:00:00,-0.0050913995,-0.009164519,-0.0295301161
2015-10-30 00:00:00,-0.0039365429,-0.0070857769,-0.0228319489
2015-10-30 01:00:00,-0.0033960303,-0.0061128546,-0.0196969751
2015-10-30 02:00:00,-0.0032001053,-0.0057601897,-0.018560611
2015-10-30 03:00:00,-0.0032023805,-0.005764285,-0.0185738072
2015-10-30 04:00:00,-0.0034184719,-0.0061532495,-0.0198271358
2015-10-30 05:00:00,-0.0040583686,-0.0073050642,-0.0235385396
2015-10-30 06:00:00,-0.0052529985,-0.0094553968,-0.0304673894
2015-10-30 07:00:00,-0.0056239059,-0.0101230299,-0.0326186547
2015-10-30 08:00:00,-0.0052687177,-0.0094836919,-0.0305585623
2015-10-30 09:00:00,-0.0051504595,-0.0092708279,-0.0298726665
2015-10-30 10:00:00,-0.005188052,-0.0093384937,-0.0300907015
2015-10-30 11:00:00,-0.0056691512,-0.0102044719,-0.0328810786
2015-10-30 12:00:00,-0.0059055123,-0.0106299217,-0.0342519737
2015-10-30 13:00:00,-0.0057534884,-0.0103562793,-0.0333702323
2015-10-30 14:00:00,-0.0055715249,-0.0100287444,-0.0323148448
2015-10-30 15:00:00,-0.0056634629,-0.0101942335,-0.0328480859
2015-10-30 16:00:00,-0.0061573862,-0.0110832946,-0.0357128386
2015-10-30 17:00:00,-0.0073890909,-0.0133003634,-0.0428567263
2015-10-30 18:00:00,-0.0089282051,-0.0160707682,-0.0517835867
2015-10-30 19:00:00,-0.009598196,-0.017276752,-0.0556695391
2015-10-30 20:00:00,-0.0086713149,-0.0156083669,-0.0502936297
2015-10-30 21:00:00,-0.0075780864,-0.013640556,-0.0439529047
2015-10-30 22:00:00,-0.006486151,-0.0116750717,-0.0376196743
2015-10-30 23:00:00,-0.0051116261,-0.0092009268,-0.0296474333
2015-10-31 00:00:00,-0.004411387,-0.0079404962,-0.0255860428
2015-10-31 01:00:00,-0.0037379592,-0.0067283267,-0.0216801643
2015-10-31 02:00:00,-0.0034372736,-0.0061870924,-0.0199361865
2015-10-31 03:00:00,-0.0033663594,-0.0060594464,-0.0195248848
2015-10-31 04:00:00,-0.0034404404,-0.0061927928,-0.0199545558
2015-10-31 05:00:00,-0.0036473694,-0.0065652651,-0.0211547415
2015-10-31 06:00:00,-0.0042911545,-0.0077240772,-0.0248886935
2015-10-31 07:00:00,-0.0054265116,-0.0097677214,-0.0314737697
2015-10-31 08:00:00,-0.0065662303,-0.0118192146,-0.038084138
2015-10-31 09:00:00,-0.0072348299,-0.0130226949,-0.0419620158
2015-10-31 10:00:00,-0.0076487918,-0.0137678251,-0.0443629943
2015-10-31 11:00:00,-0.0081715128,-0.0147087236,-0.0473947768
2015-10-31 12:00:00,-0.0080744342,-0.014533981,-0.0468317189
2015-10-31 13:00:00,-0.0076089738,-0.0136961532,-0.0441320484
2015-10-31 14:00:00,-0.0073132721,-0.013163889,-0.0424169808
2015-10-31 15:00:00,-0.0072104822,-0.0129788688,-0.0418208006
2015-10-31 16:00:00,-0.007333155,-0.0131996797,-0.0425323
2015-10-31 17:00:00,-0.008035966,-0.0144647393,-0.0466086024
2015-10-31 18:00:00,-0.0092437439,-0.0166387387,-0.0536137121
2015-10-31 19:00:00,-0.0095467135,-0.0171840836,-0.0553709395
2015-10-31 20:00:00,-0.0085282142,-0.0153507852,-0.0494636412
2015-10-31 21:00:00,-0.0075703496,-0.01362663,-0.0439080293
2015-10-31 22:00:00,-0.0067881625,-0.0122186929,-0.0393713417
2015-10-31 23:00:00,-0.0056991639,-0.0102584952,-0.0330551499
2015-11-01 00:00:00,-0.0043480659,-0.0078265185,-0.0252187813
2015-11-01 01:00:00,-0.0037076218,-0.0066737194,-0.0215042066
2015-11-01 02:00:00,-0.003409238,-0.0061366283,-0.0197735788
2015-11-01 03:00:00,-0.0032912396,-0.0059242313,-0.0190891886
2015-11-01 04:00:00,-0.0032634599,-0.0058742277,-0.0189280664
2015-11-01 05:00:00,-0.0033491965,-0.0060285532,-0.0194253379
2015-11-01 06:00:00,-0.00388488,-0.0069927844,-0.022532304
2015-11-01 07:00:00,-0.0049433218,-0.0088979798,-0.0286712667
2015-11-01 08:00:00,-0.0064538482,-0.0116169267,-0.0374323203
2015-11-01 09:00:00,-0.0075767618,-0.013638171,-0.0439452201
2015-11-01 10:00:00,-0.0084568508,-0.0152223321,-0.0490497365
2015-11-01 11:00:00,-0.0094893373,-0.0170808069,-0.0550381561
2015-11-01 12:00:00,-0.0091425345,-0.0164565628,-0.0530267
2015-11-01 13:00:00,-0.0082630184,-0.0148734338,-0.0479255063
2015-11-01 14:00:00,-0.0077320255,-0.0139176466,-0.0448457488
2015-11-01 15:00:00,-0.0076443085,-0.0137597556,-0.0443369886
2015-11-01 16:00:00,-0.0082119418,-0.0147814951,-0.0476292614
2015-11-01 17:00:00,-0.0097003169,-0.0174605712,-0.0562618388
2015-11-01 18:00:00,-0.0099723813,-0.0179502857,-0.0578398089
2015-11-01 19:00:00,-0.0093197928,-0.0167756282,-0.0540547974
2015-11-01 20:00:00,-0.0082671883,-0.0148809395,-0.0479496917
2015-11-01 21:00:00,-0.0071901917,-0.0129423453,-0.0417031135
2015-11-01 22:00:00,-0.006160207,-0.0110883721,-0.0357292028
2015-11-01 23:00:00,-0.0048201117,-0.0086762015,-0.0279566467
2015-11-02 00:00:00,-0.0037638154,-0.0067748677,-0.0218301284
2015-11-02 01:00:00,-0.0032279515,-0.0058103124,-0.0187221181
2015-11-02 02:00:00,-0.0030847369,-0.0055525265,-0.0178914754
2015-11-02 03:00:00,-0.0031080741,-0.0055945334,-0.0180268291
2015-11-02 04:00:00,-0.0033121952,-0.0059619514,-0.0192107321
2015-11-02 05:00:00,-0.0038588907,-0.0069460029,-0.0223815669
2015-11-02 06:00:00,-0.0051599609,-0.0092879288,-0.0299277722
2015-11-02 07:00:00,-0.005507035,-0.0099126634,-0.0319408023
2015-11-02 08:00:00,-0.005007066,-0.0090127186,-0.0290409825
2015-11-02 09:00:00,-0.0047425616,-0.0085366104,-0.0275068557
2015-11-02 10:00:00,-0.0047431892,-0.0085377411,-0.027510498
2015-11-02 11:00:00,-0.0052248966,-0.0094048138,-0.0303044008
2015-11-02 12:00:00,-0.0055043666,-0.0099078592,-0.0319253245
2015-11-02 13:00:00,-0.005485843,-0.0098745168,-0.031817889
2015-11-02 14:00:00,-0.0053831287,-0.0096896302,-0.031222145
2015-11-02 15:00:00,-0.0056594062,-0.0101869318,-0.0328245568
2015-11-02 16:00:00,-0.006661489,-0.0119906808,-0.0386366378
2015-11-02 17:00:00,-0.0084145976,-0.0151462771,-0.0488046717
2015-11-02 18:00:00,-0.0092083742,-0.016575072,-0.0534085688
2015-11-02 19:00:00,-0.0090768798,-0.0163383853,-0.0526459035
2015-11-02 20:00:00,-0.0082578836,-0.0148641904,-0.0478957247
2015-11-02 21:00:00,-0.0072922717,-0.0131260881,-0.042295175
2015-11-02 22:00:00,-0.0063268162,-0.0113882693,-0.036695536
2015-11-02 23:00:00,-0.0049924671,-0.0089864406,-0.0289563103
2015-11-03 00:00:00,-0.0037786504,-0.0068015705,-0.0219161726
2015-11-03 01:00:00,-0.0032406742,-0.0058332135,-0.0187959097
2015-11-03 02:00:00,-0.0030968952,-0.0055744114,-0.0179619925
2015-11-03 03:00:00,-0.0031203243,-0.0056165838,-0.018097882
2015-11-03 04:00:00,-0.00332525,-0.0059854502,-0.0192864513
